NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;IA14;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCR_TAR;PCR;TAR;PERC_PCR_TAR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS
CATALUNYA;CATALUNYA;2020-11-02;2020-11-08;Si;;;2841.0884;1420.5442;900;16604.5836;8445;2075;10.4716;112;5;151
CATALUNYA;CATALUNYA;2020-11-02;2020-11-08;No;594.686;0.867578;685.4556;301.7109;23042;3113.2980;175816;61950;10.6273;1528;293;319
CATALUNYA;CATALUNYA;2020-11-02;2020-11-08;--;;;0.0000;0.0000;533;0.0000;3827;177;7.0064;67;14;0
CATALUNYA;CATALUNYA;2020-11-01;2020-11-07;No;619.898;0.886494;699.2697;310.1696;23688;3157.9615;179829;61348;10.7125;1566;294;321
CATALUNYA;CATALUNYA;2020-11-01;2020-11-07;--;;;0.0000;0.0000;547;0.0000;3846;166;7.0666;71;14;0
CATALUNYA;CATALUNYA;2020-11-01;2020-11-07;Si;;;2883.7047;1474.2092;934;16793.9895;8552;2088;10.6121;119;5;143
CATALUNYA;CATALUNYA;2020-10-31;2020-11-06;No;648.647;0.910991;712.0232;320.8150;24501;3225.7751;185534;60822;10.8361;1629;278;321
CATALUNYA;CATALUNYA;2020-10-31;2020-11-06;--;;;0.0000;0.0000;560;0.0000;3986;164;6.9625;74;13;0
CATALUNYA;CATALUNYA;2020-10-31;2020-11-06;Si;;;2867.9209;1455.2686;922;17591.0726;8992;2153;9.9463;117;6;155
CATALUNYA;CATALUNYA;2020-10-30;2020-11-05;--;;;0.0000;0.0000;589;0.0000;4207;158;7.0714;79;16;0
CATALUNYA;CATALUNYA;2020-10-30;2020-11-05;Si;;;3017.8672;1543.6580;978;18754.3405;9662;2220;9.5120;128;6;156
CATALUNYA;CATALUNYA;2020-10-30;2020-11-05;No;689.943;0.934416;738.3683;337.2348;25755;3307.4291;194402;58190;11.0264;1689;295;332
CATALUNYA;CATALUNYA;2020-10-29;2020-11-04;--;;;0.0000;0.0000;612;0.0000;4170;149;7.4266;85;22;0
CATALUNYA;CATALUNYA;2020-10-29;2020-11-04;Si;;;3159.9217;1423.7009;902;18089.8415;9291;2170;9.0422;129;9;138
CATALUNYA;CATALUNYA;2020-10-29;2020-11-04;No;719.526;0.942443;763.4694;348.2861;26599;3383.7668;203726;54696;11.0879;1783;347;311
CATALUNYA;CATALUNYA;2020-10-28;2020-11-03;Si;;;3368.2681;1412.6523;895;17377.9910;8909;2101;9.1520;119;9;136
CATALUNYA;CATALUNYA;2020-10-28;2020-11-03;No;743.344;0.945836;785.9124;364.0120;27800;3427.0162;210994;50731;11.2957;1799;338;290
CATALUNYA;CATALUNYA;2020-10-28;2020-11-03;--;;;0.0000;0.0000;672;0.0000;4130;139;8.1652;93;21;0
CATALUNYA;CATALUNYA;2020-10-27;2020-11-02;Si;;;3428.2467;1406.3387;891;18545.9940;10018;1732;8.6943;115;10;120
CATALUNYA;CATALUNYA;2020-10-27;2020-11-02;No;757.745;0.952464;795.5627;374.8931;28631;3441.8386;217706;45151;11.5166;1848;357;275
CATALUNYA;CATALUNYA;2020-10-27;2020-11-02;--;;;0.0000;0.0000;672;0.0000;4225;122;8.1509;94;19;0
CATALUNYA;CATALUNYA;2020-10-26;2020-11-01;No;766.629;0.965092;794.3580;383.7446;29307;3449.4200;223762;39674;11.6352;1849;355;269
CATALUNYA;CATALUNYA;2020-10-26;2020-11-01;--;;;0.0000;0.0000;700;0.0000;4307;92;8.4598;99;13;0
CATALUNYA;CATALUNYA;2020-10-26;2020-11-01;Si;;;3421.9332;1420.5442;900;18244.5230;10258;1301;9.2156;120;10;113
CATALUNYA;CATALUNYA;2020-10-25;2020-10-31;No;787.059;0.988709;796.0471;389.1000;29716;3461.3616;225077;39271;11.7893;1882;355;254
CATALUNYA;CATALUNYA;2020-10-25;2020-10-31;--;;;0.0000;0.0000;691;0.0000;4292;91;8.4930;107;16;0
CATALUNYA;CATALUNYA;2020-10-25;2020-10-31;Si;;;3366.6898;1409.4955;893;18440.2424;10404;1279;9.0964;125;10;104
CATALUNYA;CATALUNYA;2020-10-24;2020-10-30;--;;;0.0000;0.0000;696;0.0000;4114;82;8.9484;105;16;0
CATALUNYA;CATALUNYA;2020-10-24;2020-10-30;Si;;;3278.3003;1412.6523;895;18624.9131;10628;1172;9.1677;125;8;86
CATALUNYA;CATALUNYA;2020-10-24;2020-10-30;No;829.992;1.04946;790.8750;391.2081;29877;3422.7345;223361;38037;11.9336;1877;355;241
CATALUNYA;CATALUNYA;2020-10-23;2020-10-29;--;;;0.0000;0.0000;704;0.0000;3991;61;9.5774;105;16;0
CATALUNYA;CATALUNYA;2020-10-23;2020-10-29;Si;;;3142.5595;1474.2092;934;17674.7269;10481;717;10.6245;118;8;71
CATALUNYA;CATALUNYA;2020-10-23;2020-10-29;No;906.449;1.15936;781.8533;401.1334;30635;3371.3669;224214;33261;12.2791;1849;335;224
CATALUNYA;CATALUNYA;2020-10-22;2020-10-28;Si;;;3144.1378;1736.2207;1100;17548.4563;10491;627;12.6105;122;6;73
CATALUNYA;CATALUNYA;2020-10-22;2020-10-28;No;963.851;1.25069;770.6580;415.1832;31708;3332.7528;225636;28890;12.7859;1793;275;213
CATALUNYA;CATALUNYA;2020-10-22;2020-10-28;--;;;0.0000;0.0000;697;0.0000;4002;48;9.7354;109;11;0
CATALUNYA;CATALUNYA;2020-10-21;2020-10-27;Si;;;3044.6997;1955.6158;1239;17685.7756;10799;406;13.6187;121;8;63
CATALUNYA;CATALUNYA;2020-10-21;2020-10-27;No;989.212;1.3159;751.7372;421.9004;32221;3313.6356;228933;24133;13.1033;1761;269;200
CATALUNYA;CATALUNYA;2020-10-21;2020-10-27;--;;;0.0000;0.0000;657;0.0000;3874;32;9.8395;108;12;0
CATALUNYA;CATALUNYA;2020-10-20;2020-10-26;Si;;;2785.8450;2021.9079;1281;16573.0159;10165;335;14.4286;119;6;56
CATALUNYA;CATALUNYA;2020-10-20;2020-10-26;No;991.065;1.36256;727.3562;420.6695;32127;3227.3464;227205;19271;13.3662;1654;254;187
CATALUNYA;CATALUNYA;2020-10-20;2020-10-26;--;;;0.0000;0.0000;638;0.0000;3736;24;9.8414;107;14;0
CATALUNYA;CATALUNYA;2020-10-19;2020-10-25;No;942.695;1.41873;664.4660;410.6134;31359;3134.9293;226066;13352;13.1875;1617;239;167
CATALUNYA;CATALUNYA;2020-10-19;2020-10-25;--;;;0.0000;0.0000;604;0.0000;3682;17;9.5576;102;19;0
CATALUNYA;CATALUNYA;2020-10-19;2020-10-25;Si;;;2541.1957;2001.3889;1268;16543.0267;10202;279;13.7642;106;6;53
CATALUNYA;CATALUNYA;2020-10-18;2020-10-24;No;969.6;1.48259;653.9908;406.9471;31079;3123.4851;226285;12259;12.9732;1564;229;166
CATALUNYA;CATALUNYA;2020-10-18;2020-10-24;--;;;0.0000;0.0000;606;0.0000;3761;16;9.3291;97;18;0
CATALUNYA;CATALUNYA;2020-10-18;2020-10-24;Si;;;2538.0390;1957.1942;1240;16001.6415;9895;243;13.9451;97;6;50
CATALUNYA;CATALUNYA;2020-10-17;2020-10-23;--;;;0.0000;0.0000;598;0.0000;3828;15;9.1363;96;17;0
CATALUNYA;CATALUNYA;2020-10-17;2020-10-23;Si;;;2410.1900;1865.6480;1182;14540.0593;9007;205;14.3709;94;6;48
CATALUNYA;CATALUNYA;2020-10-17;2020-10-23;No;1045.55;1.63764;638.4483;399.6668;30523;3113.2457;226745;11017;12.7407;1507;219;162
CATALUNYA;CATALUNYA;2020-10-16;2020-10-22;Si;;;2159.2272;1668.3502;1057;13413.0942;8365;133;13.3756;90;5;48
CATALUNYA;CATALUNYA;2020-10-16;2020-10-22;No;986.667;1.63328;604.1028;380.7199;29076;3014.0066;222940;7243;12.5562;1446;204;142
CATALUNYA;CATALUNYA;2020-10-16;2020-10-22;--;;;0.0000;0.0000;559;0.0000;3732;11;8.6898;90;17;0
CATALUNYA;CATALUNYA;2020-10-15;2020-10-21;Si;;;1881.4319;1407.9171;892;12848.0333;8085;55;10.5953;84;4;44
CATALUNYA;CATALUNYA;2020-10-15;2020-10-21;No;915.365;1.6236;563.7865;355.4747;27148;2915.7888;218758;3924;12.0985;1381;190;132
CATALUNYA;CATALUNYA;2020-10-15;2020-10-21;--;;;0.0000;0.0000;510;0.0000;3527;5;8.6261;94;16;0
CATALUNYA;CATALUNYA;2020-10-14;2020-10-20;Si;;;1521.5607;1089.0839;690;11283.8563;7134;15;9.2055;84;2;44
CATALUNYA;CATALUNYA;2020-10-14;2020-10-20;No;819.843;1.5818;518.2981;329.8368;25190;2758.3339;209038;1619;11.6590;1306;183;118
CATALUNYA;CATALUNYA;2020-10-14;2020-10-20;--;;;0.0000;0.0000;467;0.0000;3358;2;8.2258;82;15;0
CATALUNYA;CATALUNYA;2020-10-13;2020-10-19;No;734.932;1.55066;473.9489;306.6866;23422;2583.6998;196804;516;11.0746;1281;171;108
CATALUNYA;CATALUNYA;2020-10-13;2020-10-19;--;;;0.0000;0.0000;429;0.0000;3044;0;8.2119;77;14;0
CATALUNYA;CATALUNYA;2020-10-13;2020-10-19;Si;;;1186.9436;763.9371;484;9714.9441;6149;6;7.8763;76;2;46
CATALUNYA;CATALUNYA;2020-10-12;2020-10-18;No;640.953;1.48677;431.1054;253.8525;19387;2225.9074;169757;238;11.1145;1140;150;99
CATALUNYA;CATALUNYA;2020-10-12;2020-10-18;--;;;0.0000;0.0000;341;0.0000;2582;0;8.1155;69;9;0
CATALUNYA;CATALUNYA;2020-10-12;2020-10-18;Si;;;1008.5864;539.8068;342;7781.4255;4930;0;6.9070;77;3;41
CATALUNYA;CATALUNYA;2020-10-11;2020-10-17;--;;;0.0000;0.0000;327;0.0000;2475;0;8.3503;62;8;0
CATALUNYA;CATALUNYA;2020-10-11;2020-10-17;Si;;;981.7538;580.8447;368;8062.3776;5108;0;7.2058;73;4;43
CATALUNYA;CATALUNYA;2020-10-11;2020-10-17;No;612.539;1.46702;417.5401;247.0437;18867;2189.2050;167084;108;11.0741;1095;153;96
CATALUNYA;CATALUNYA;2020-10-10;2020-10-16;Si;;;937.5591;544.5419;345;8329.1243;5277;0;6.7231;67;4;45
CATALUNYA;CATALUNYA;2020-10-10;2020-10-16;No;551.088;1.36878;402.6130;238.7814;18236;2106.6345;160886;0;11.0499;1037;154;84
CATALUNYA;CATALUNYA;2020-10-10;2020-10-16;--;;;0.0000;0.0000;304;0.0000;2373;0;7.9507;58;8;0
CATALUNYA;CATALUNYA;2020-10-09;2020-10-15;Si;;;1007.0080;490.8769;311;7625.1657;4831;0;6.4325;69;4;45
CATALUNYA;CATALUNYA;2020-10-09;2020-10-15;No;525.406;1.40951;372.7588;223.3829;17060;1990.7137;152033;0;10.8337;978;140;81
CATALUNYA;CATALUNYA;2020-10-09;2020-10-15;--;;;0.0000;0.0000;298;0.0000;2225;0;8.1032;56;7;0
CATALUNYA;CATALUNYA;2020-10-08;2020-10-14;Si;;;872.8455;473.5147;300;6670.2443;4226;0;8.2598;67;5;45
CATALUNYA;CATALUNYA;2020-10-08;2020-10-14;No;487.171;1.40564;346.5839;208.3117;15909;1855.4531;141703;0;10.5924;930;143;74
CATALUNYA;CATALUNYA;2020-10-08;2020-10-14;--;;;0.0000;0.0000;278;0.0000;2017;0;7.4701;40;6;0
CATALUNYA;CATALUNYA;2020-10-07;2020-10-13;No;453.527;1.43132;316.8606;188.4613;14393;1757.7722;134243;0;9.9980;858;131;68
CATALUNYA;CATALUNYA;2020-10-07;2020-10-13;--;;;0.0000;0.0000;243;0.0000;1887;0;6.6950;45;5;0
CATALUNYA;CATALUNYA;2020-10-07;2020-10-13;Si;;;836.5427;432.4767;274;6338.7840;4016;0;8.2296;68;4;48
CATALUNYA;CATALUNYA;2020-10-06;2020-10-12;No;418.417;1.45448;287.6742;167.2622;12774;1790.6511;136754;0;9.1528;785;122;67
CATALUNYA;CATALUNYA;2020-10-06;2020-10-12;--;;;0.0000;0.0000;235;0.0000;2101;0;6.1069;41;6;0
CATALUNYA;CATALUNYA;2020-10-06;2020-10-12;Si;;;907.5699;423.0065;268;5961.5506;3777;0;8.6856;68;4;52
CATALUNYA;CATALUNYA;2020-10-05;2020-10-11;--;;;0.0000;0.0000;261;0.0000;2160;0;6.3603;38;7;0
CATALUNYA;CATALUNYA;2020-10-05;2020-10-11;Si;;;956.4997;468.7795;297;6615.0009;4191;0;8.7339;70;3;53
CATALUNYA;CATALUNYA;2020-10-05;2020-10-11;No;430.779;1.48368;290.3454;177.2529;13537;1998.2558;152609;0;8.5867;777;124;61
CATALUNYA;CATALUNYA;2020-10-04;2020-10-10;--;;;0.0000;0.0000;258;0.0000;2213;0;6.1169;40;9;0
CATALUNYA;CATALUNYA;2020-10-04;2020-10-10;Si;;;885.4725;400.9091;254;6334.0488;4013;0;7.8834;69;2;53
CATALUNYA;CATALUNYA;2020-10-04;2020-10-10;No;409.315;1.45449;281.4153;170.4964;13021;1975.6164;150880;0;8.3687;741;114;53
CATALUNYA;CATALUNYA;2020-10-03;2020-10-09;Si;;;883.8941;393.0172;249;5941.0316;3764;0;8.1150;67;2;47
CATALUNYA;CATALUNYA;2020-10-03;2020-10-09;No;383.899;1.40564;273.1137;163.8316;12512;1961.0690;149769;0;8.1423;715;103;48
CATALUNYA;CATALUNYA;2020-10-03;2020-10-09;--;;;0.0000;0.0000;255;0.0000;2096;0;6.2649;44;9;0
CATALUNYA;CATALUNYA;2020-10-02;2020-10-08;Si;;;853.9049;516.1310;327;7314.2243;4634;0;8.5744;63;2;43
CATALUNYA;CATALUNYA;2020-10-02;2020-10-08;No;340.949;1.34922;252.7003;149.3758;11408;1932.4063;147580;0;7.4509;690;110;44
CATALUNYA;CATALUNYA;2020-10-02;2020-10-08;--;;;0.0000;0.0000;216;0.0000;1935;0;5.7113;47;8;0
CATALUNYA;CATALUNYA;2020-10-01;2020-10-07;No;312.448;1.33883;233.3736;138.2721;10560;1888.8427;144253;0;7.0585;664;106;42
CATALUNYA;CATALUNYA;2020-10-01;2020-10-07;--;;;0.0000;0.0000;187;0.0000;1846;0;5.3892;49;10;0
CATALUNYA;CATALUNYA;2020-10-01;2020-10-07;Si;;;754.4668;399.3307;253;6910.1584;4378;0;7.0537;64;2;42
CATALUNYA;CATALUNYA;2020-09-30;2020-10-06;No;294.364;1.32607;221.9818;128.3993;9806;1875.3690;143224;0;6.6811;652;106;51
CATALUNYA;CATALUNYA;2020-09-30;2020-10-06;--;;;0.0000;0.0000;185;0.0000;1809;0;5.7286;45;11;0
CATALUNYA;CATALUNYA;2020-09-30;2020-10-06;Si;;;699.2234;404.0659;256;6799.6716;4308;0;7.2173;59;2;41
CATALUNYA;CATALUNYA;2020-09-29;2020-10-05;--;;;0.0000;0.0000;160;0.0000;1438;0;6.0393;45;9;0
CATALUNYA;CATALUNYA;2020-09-29;2020-10-05;Si;;;675.5476;484.5634;307;6985.9208;4426;0;8.5782;57;2;39
CATALUNYA;CATALUNYA;2020-09-29;2020-10-05;No;277.726;1.31162;211.7423;120.4120;9196;1816.1713;138703;0;6.4353;628;107;54
CATALUNYA;CATALUNYA;2020-09-28;2020-10-04;--;;;0.0000;0.0000;140;0.0000;1425;0;5.1773;50;9;0
CATALUNYA;CATALUNYA;2020-09-28;2020-10-04;Si;;;666.0774;487.7201;309;7541.5114;4778;0;7.6663;46;1;36
CATALUNYA;CATALUNYA;2020-09-28;2020-10-04;No;263.068;1.28969;203.9776;113.0925;8637;1795.7316;137142;0;6.2041;623;100;55
CATALUNYA;CATALUNYA;2020-09-27;2020-10-03;Si;;;672.3909;484.5634;307;7405.7705;4692;0;7.7227;46;1;35
CATALUNYA;CATALUNYA;2020-09-27;2020-10-03;No;255.635;1.26143;202.6551;110.9189;8471;1789.0275;136630;0;6.1158;605;100;60
CATALUNYA;CATALUNYA;2020-09-27;2020-10-03;--;;;0.0000;0.0000;142;0.0000;1354;0;5.3731;49;6;0
CATALUNYA;CATALUNYA;2020-09-26;2020-10-02;Si;;;697.6450;490.8769;311;7509.9438;4758;0;7.6531;50;1;34
CATALUNYA;CATALUNYA;2020-09-26;2020-10-02;No;238.989;1.19176;200.5339;109.2821;8346;1780.0843;135947;0;6.0427;601;100;59
CATALUNYA;CATALUNYA;2020-09-26;2020-10-02;--;;;0.0000;0.0000;131;0.0000;1226;0;5.3719;45;6;0
CATALUNYA;CATALUNYA;2020-09-25;2020-10-01;Si;;;574.5312;337.7738;214;6319.8434;4004;0;6.1806;49;1;33
CATALUNYA;CATALUNYA;2020-09-25;2020-10-01;No;215.618;1.10169;195.7153;103.3244;7891;1733.2341;132369;0;5.8540;575;97;62
CATALUNYA;CATALUNYA;2020-09-25;2020-10-01;--;;;0.0000;0.0000;126;0.0000;1176;0;5.3402;39;6;0
CATALUNYA;CATALUNYA;2020-09-24;2020-09-30;No;197.697;1.02689;192.5204;95.1014;7263;1640.1623;125261;0;5.6409;541;86;64
CATALUNYA;CATALUNYA;2020-09-24;2020-09-30;--;;;0.0000;0.0000;115;0.0000;1095;0;5.1068;39;4;0
CATALUNYA;CATALUNYA;2020-09-24;2020-09-30;Si;;;585.5798;355.1360;225;6668.6659;4225;0;5.8388;44;0;34
CATALUNYA;CATALUNYA;2020-09-23;2020-09-29;No;189.924;0.989608;191.9181;93.5825;7147;1612.9006;123179;0;5.6364;513;83;57
CATALUNYA;CATALUNYA;2020-09-23;2020-09-29;--;;;0.0000;0.0000;96;0.0000;977;0;4.1667;37;2;0
CATALUNYA;CATALUNYA;2020-09-23;2020-09-29;Si;;;590.3150;295.1575;187;6734.9580;4267;0;4.7794;49;0;32
CATALUNYA;CATALUNYA;2020-09-22;2020-09-28;--;;;0.0000;0.0000;88;0.0000;982;0;4.2443;36;5;0
CATALUNYA;CATALUNYA;2020-09-22;2020-09-28;Si;;;478.2498;190.9842;121;6581.8549;4170;0;2.7236;53;1;26
CATALUNYA;CATALUNYA;2020-09-22;2020-09-28;No;184.604;0.96202;191.8919;91.3303;6975;1577.2327;120455;0;5.6821;499;89;48
CATALUNYA;CATALUNYA;2020-09-21;2020-09-27;Si;;;497.1904;178.3572;113;6092.5563;3860;0;2.8762;55;2;27
CATALUNYA;CATALUNYA;2020-09-21;2020-09-27;No;182.007;0.959354;189.7183;90.8851;6941;1553.8731;118671;0;5.7796;484;81;51
CATALUNYA;CATALUNYA;2020-09-21;2020-09-27;--;;;0.0000;0.0000;86;0.0000;950;0;4.0598;30;4;0
CATALUNYA;CATALUNYA;2020-09-20;2020-09-26;Si;;;571.3744;187.8275;119;6084.6644;3855;0;3.1875;56;2;22
CATALUNYA;CATALUNYA;2020-09-20;2020-09-26;No;183.197;0.965359;189.7707;91.7362;7006;1563.0388;119371;0;5.8033;499;84;45
CATALUNYA;CATALUNYA;2020-09-20;2020-09-26;--;;;0.0000;0.0000;80;0.0000;957;0;3.9236;31;6;0
CATALUNYA;CATALUNYA;2020-09-19;2020-09-25;Si;;;650.2935;206.7681;131;6147.7997;3895;0;3.2980;50;2;26
CATALUNYA;CATALUNYA;2020-09-19;2020-09-25;No;190.178;0.999115;190.3468;91.2517;6969;1574.2473;120227;0;5.7564;488;82;48
CATALUNYA;CATALUNYA;2020-09-19;2020-09-25;--;;;0.0000;0.0000;83;0.0000;964;0;4.0966;35;6;0
CATALUNYA;CATALUNYA;2020-09-18;2020-09-24;No;208.99;1.15249;181.3382;92.3909;7056;1552.4982;118566;0;5.9751;498;77;46
CATALUNYA;CATALUNYA;2020-09-18;2020-09-24;--;;;0.0000;0.0000;81;0.0000;893;0;3.9728;38;5;0
CATALUNYA;CATALUNYA;2020-09-18;2020-09-24;Si;;;634.5097;236.7573;150;6269.3351;3972;0;3.9876;45;3;23
CATALUNYA;CATALUNYA;2020-09-17;2020-09-23;No;230.139;1.23592;186.2091;97.4190;7440;1592.3693;121611;0;6.1440;510;80;49
CATALUNYA;CATALUNYA;2020-09-17;2020-09-23;--;;;0.0000;0.0000;83;0.0000;871;0;4.6458;34;5;0
CATALUNYA;CATALUNYA;2020-09-17;2020-09-23;Si;;;625.0394;230.4438;146;6150.9564;3897;0;4.2609;42;4;17
CATALUNYA;CATALUNYA;2020-09-16;2020-09-22;--;;;0.0000;0.0000;86;0.0000;792;0;5.4847;34;5;0
CATALUNYA;CATALUNYA;2020-09-16;2020-09-22;Si;;;629.7746;295.1575;187;6113.0753;3873;0;5.5377;40;5;15
CATALUNYA;CATALUNYA;2020-09-16;2020-09-22;No;238.21;1.28942;184.7426;98.3356;7510;1511.4356;115430;0;6.5619;514;79;56
